,Unnamed: 0.1,Unnamed: 0,assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
1064,1064,1064,1,Westwood,USA,1998-08-07,NJ,DET,Detroit Red Wings,182.0,6.0,2018.0,20202021,14,1,71,N,Leonard,USA,8481077,2,L,L,John Leonard,192
1065,1065,1065,6,Amsterdam,NLD,1997-03-17,,,,46.0,2.0,2015.0,20152016,63,14,72,N,Sprong,CAN,8478466,20,R,R,Daniel Sprong,195
1066,1066,1066,4,Bloomington,USA,1988-03-21,MN,,,1.0,1.0,2006.0,20132014,20,1,76,N,Johnson,USA,8473446,5,D,R,Erik Johnson,225
1067,1067,1067,15,Ilava,SVK,1990-12-01,,,,60.0,2.0,2009.0,20102011,76,15,70,N,Tatar,SVK,8475193,30,L,L,Tomas Tatar,173
1068,1068,1068,28,Mississauga,CAN,1996-10-29,ON,SEA,Seattle Kraken,56.0,2.0,2015.0,20172018,73,7,72,N,Dunn,CAN,8478407,35,D,L,Vince Dunn,200
1069,1069,1069,65,Ornskoldsvik,SWE,1990-12-18,,TBL,Tampa Bay Lightning,2.0,1.0,2009.0,20092010,82,20,79,N,Hedman,SWE,8475167,85,D,L,Victor Hedman,244
1070,1070,1070,5,Maple Ridge,CAN,1985-12-12,BC,,,4.0,1.0,2004.0,20052006,51,7,75,N,Ladd,CAN,8471217,12,L,L,Andrew Ladd,205
1071,1071,1071,17,Fort Saskatchewan,CAN,2001-01-21,AB,MTL,Montréal Canadiens,3.0,1.0,2019.0,20192020,70,9,76,N,Dach,CAN,8481523,26,C,R,Kirby Dach,221
1072,1072,1072,0,Stockholm,SWE,1992-11-24,,,,126.0,5.0,2011.0,20152016,9,0,73,N,Claesson,SWE,8476368,0,D,L,Fredrik Claesson,196
1073,1073,1073,1,Columbus,USA,1995-03-31,OH,VAN,Vancouver Canucks,,,,20182019,11,1,72,N,Sherwood,USA,8480748,2,L,R,Kiefer Sherwood,194
1074,1074,1074,0,Carlyle,CAN,1998-11-19,SK,SEA,Seattle Kraken,87.0,3.0,2017.0,20192020,9,0,73,N,Fleury,CAN,8479985,0,D,R,Cale Fleury,204
1075,1075,1075,0,Naantali,FIN,2000-05-31,,COL,Colorado Avalanche,78.0,3.0,2018.0,20212022,10,0,74,N,Ranta,FIN,8480846,0,L,L,Sampo Ranta,195
1076,1076,1076,5,Newmarket,CAN,2002-08-19,ON,LAK,Los Angeles Kings,2.0,1.0,2020.0,20202021,40,5,77,N,Byfield,CAN,8482124,10,R,L,Quinton Byfield,225
1077,1077,1077,0,Calgary,CAN,1999-04-24,AB,,,,,,20212022,3,0,75,N,Hayes,CAN,8481849,0,D,L,Zack Hayes,224
1078,1078,1078,15,St. Louis,USA,1992-10-14,MO,NYI,New York Islanders,34.0,2.0,2011.0,20132014,61,3,76,N,Mayfield,USA,8476429,18,D,R,Scott Mayfield,215
1079,1079,1079,27,Riverside,USA,1989-06-05,CT,,,157.0,6.0,2008.0,20112012,73,23,68,N,Atkinson,USA,8474715,50,R,R,Cam Atkinson,178
1080,1080,1080,14,Pardubice,CZE,1999-11-27,,,,6.0,1.0,2018.0,20182019,74,10,72,N,Zadina,CZE,8480821,24,R,L,Filip Zadina,190
1081,1081,1081,6,Canton,USA,1993-05-21,MA,UTA,Utah Mammoth,,,,20162017,61,6,74,N,Rooney,USA,8479291,12,C,L,Kevin Rooney,190
1082,1082,1082,20,Kitchener,CAN,1992-08-10,ON,WPG,Winnipeg Jets,30.0,1.0,2012.0,20132014,68,14,73,N,Pearson,CAN,8476871,34,L,L,Tanner Pearson,207
1083,1083,1083,3,Mimico,CAN,1989-02-08,ON,,,27.0,1.0,2007.0,20122013,14,1,74,N,Smith,CAN,8474090,4,D,L,Brendan Smith,200
1084,1084,1084,6,Gavle,SWE,1997-07-05,,SJS,San Jose Sharks,110.0,4.0,2016.0,20192020,40,3,72,N,Carlsson,SWE,8479523,9,D,L,Lucas Carlsson,190
1085,1085,1085,85,Saint-Jerome,CAN,1993-06-04,QC,CGY,Calgary Flames,3.0,1.0,2011.0,20122013,80,30,73,N,Huberdeau,CAN,8476456,115,L,L,Jonathan Huberdeau,200
1086,1086,1086,20,Nassjo,SWE,1991-12-02,,,,157.0,6.0,2010.0,20132014,96,15,73,N,Fast,SWE,8475855,35,R,R,Jesper Fast,191
1087,1087,1087,1,Woodstock,CAN,1989-02-21,ON,,,141.0,5.0,2007.0,20122013,7,2,75,N,Muzzin,CAN,8474162,3,D,L,Jake Muzzin,227
1088,1088,1088,4,Mimico,CAN,1989-02-08,ON,,,27.0,1.0,2007.0,20112012,45,4,74,N,Smith,CAN,8474090,8,D,L,Brendan Smith,200
1089,1089,1089,16,Kadan,CZE,1995-11-08,,,,205.0,7.0,2014.0,20162017,57,14,72,N,Kase,CZE,8478131,30,R,R,Ondrej Kase,187
1090,1090,1090,30,Pittsburgh,USA,1993-07-11,PA,NYR,New York Rangers,64.0,3.0,2011.0,20132014,81,21,71,N,Trocheck,USA,8476389,51,C,R,Vincent Trocheck,187
1091,1091,1091,14,St-Hyacinthe,CAN,1990-10-22,QC,,,94.0,4.0,2009.0,20112012,62,3,73,N,Savard,CAN,8475233,17,D,R,David Savard,235
1092,1092,1092,4,Sherbrooke,CAN,1988-05-28,QC,OTT,Ottawa Senators,26.0,1.0,2007.0,20082009,12,9,72,N,Perron,CAN,8474102,13,L,R,David Perron,202
1093,1093,1093,16,Toronto,CAN,1992-12-21,ON,SEA,Seattle Kraken,14.0,1.0,2011.0,20122013,72,1,79,N,Oleksiak,CAN,8476467,17,D,L,Jamie Oleksiak,252
1094,1094,1094,4,Espoo,FIN,1998-10-13,,,,46.0,2.0,2017.0,20212022,21,1,73,N,Salo,FIN,8480071,5,D,L,Robin Salo,191
1095,1095,1095,21,Dorchester,USA,1992-05-08,MA,PIT,Pittsburgh Penguins,24.0,1.0,2010.0,20142015,48,10,75,N,Hayes,USA,8475763,31,R,L,Kevin Hayes,217
1096,1096,1096,0,Elk Grove,USA,2001-02-26,IL,LAK,Los Angeles Kings,5.0,1.0,2019.0,20212022,8,0,71,N,Turcotte,USA,8481532,0,C,L,Alex Turcotte,185
1097,1097,1097,29,Toronto,CAN,1994-01-14,ON,NJD,New Jersey Devils,156.0,6.0,2012.0,20152016,64,10,72,N,Brown,CAN,8477015,39,R,R,Connor Brown,184
1098,1098,1098,12,Prince Albert,CAN,2001-09-20,SK,NYR,New York Rangers,19.0,1.0,2020.0,20212022,63,2,75,N,Schneider,CAN,8482073,14,D,R,Braden Schneider,206
1099,1099,1099,2,Orleans,CAN,1992-07-30,ON,TBL,Tampa Bay Lightning,,,,20192020,7,0,75,N,Sabourin,CAN,8477149,2,R,R,Scott Sabourin,205
1100,1100,1100,0,St. Catharines,CAN,1998-09-18,ON,BUF,Buffalo Sabres,32.0,2.0,2017.0,20192020,6,0,75,N,Timmins,CAN,8479982,0,D,R,Conor Timmins,213
1101,1101,1101,2,White Lake,USA,1999-03-20,MI,COL,Colorado Avalanche,72.0,3.0,2019.0,20212022,15,2,75,N,Attard,USA,8481521,4,D,R,Ronnie Attard,208
1102,1102,1102,2,Chatham,USA,1998-06-09,NJ,VAN,Vancouver Canucks,,,,20202021,22,3,76,N,O'Connor,USA,8482055,5,L,L,Drew O'Connor,209
1103,1103,1103,1,Most,CZE,1998-06-11,,,,,,,20212022,13,1,74,N,Reichel,CZE,8480443,2,C,R,Kristian Reichel,192
1104,1104,1104,33,Scituate,USA,1996-03-11,MA,VAN,Vancouver Canucks,123.0,5.0,2015.0,20182019,77,19,70,N,Garland,USA,8478856,52,R,R,Conor Garland,165
1105,1105,1105,5,Spokane,USA,1998-09-29,WA,UTA,Utah Mammoth,22.0,1.0,2017.0,20192020,14,2,69,N,Yamamoto,USA,8479977,7,R,R,Kailer Yamamoto,178
1106,1106,1106,6,St. Paul,USA,1997-04-28,MN,PIT,Pittsburgh Penguins,85.0,3.0,2015.0,20212022,27,1,73,N,Novak,USA,8478438,7,C,L,Thomas Novak,190
1107,1107,1107,6,Georgetown,CAN,1995-07-04,ON,CHI,Chicago Blackhawks,29.0,1.0,2013.0,20152016,62,5,74,N,Dickinson,CAN,8477450,11,C,L,Jason Dickinson,200
1108,1108,1108,1,Ottawa,CAN,1994-01-07,ON,CGY,Calgary Flames,206.0,7.0,2013.0,20192020,10,0,72,N,Weegar,CAN,8477346,1,D,R,MacKenzie Weegar,206
1109,1109,1109,0,West Vancouver,CAN,1999-09-12,BC,CBJ,Columbus Blue Jackets,,,,20212022,8,1,72,N,Christiansen,CAN,8481161,1,D,L,Jake Christiansen,199
1110,1110,1110,2,Victoriaville,CAN,1993-02-24,QC,LAK,Los Angeles Kings,26.0,1.0,2011.0,20162017,7,3,73,N,Danault,CAN,8476479,5,C,L,Phillip Danault,200
1111,1111,1111,5,Charlottetown,CAN,1994-02-18,PE,ANA,Anaheim Ducks,,,,20152016,32,2,77,N,Johnston,CAN,8477527,7,L,L,Ross Johnston,232
1112,1112,1112,15,Boden,SWE,1994-03-23,,STL,St. Louis Blues,81.0,3.0,2012.0,20152016,59,8,75,N,Sundqvist,SWE,8476897,23,C,R,Oskar Sundqvist,210
1113,1113,1113,6,Minneapolis,USA,1992-07-17,MN,STL,St. Louis Blues,19.0,1.0,2010.0,20122013,57,7,78,N,Bjugstad,USA,8475760,13,C,R,Nick Bjugstad,210
1114,1114,1114,14,Turku,FIN,2001-02-13,,SEA,Seattle Kraken,2.0,1.0,2019.0,20192020,62,9,73,N,Kakko,FIN,8481554,23,R,L,Kaapo Kakko,215
1115,1115,1115,11,Burnsville,USA,1998-02-11,MN,SEA,Seattle Kraken,49.0,2.0,2016.0,20182019,78,4,72,N,Lindgren,USA,8479324,15,D,L,Ryan Lindgren,194
1116,1116,1116,0,Pickering,CAN,1994-06-01,ON,,,,,,20162017,4,0,75,N,Renouf,CAN,8479252,0,D,L,Dan Renouf,202
1117,1117,1117,5,Detroit,USA,1992-12-12,MI,,,,,,20162017,17,2,69,N,Czarnik,USA,8478512,7,C,R,Austin Czarnik,170
1118,1118,1118,1,Novokuznetsk,RUS,1991-07-23,,SJS,San Jose Sharks,55.0,2.0,2009.0,20152016,6,0,71,N,Orlov,RUS,8475200,1,D,L,Dmitry Orlov,215
1119,1119,1119,16,St. Louis,USA,1988-04-23,MO,,,161.0,6.0,2007.0,20112012,81,11,75,N,Maroon,USA,8474034,27,L,L,Patrick Maroon,234
1120,1120,1120,15,Nynashamn,SWE,1992-03-14,,DET,Detroit Red Wings,93.0,4.0,2012.0,20152016,59,3,72,N,Gustafsson,SWE,8476979,18,D,L,Erik Gustafsson,190
1121,1121,1121,2,Calgary,CAN,1990-10-01,AB,NYR,New York Rangers,,,,20162017,22,2,71,N,Dowling,CAN,8475413,4,C,L,Justin Dowling,178
1122,1122,1122,24,Thunder Bay,CAN,1988-09-10,ON,CAR,Carolina Hurricanes,2.0,1.0,2006.0,20062007,92,18,76,N,Staal,CAN,8473533,42,C,L,Jordan Staal,220
1123,1123,1123,10,Wainwright,CAN,1996-01-02,AB,MIN,Minnesota Wild,210.0,7.0,2014.0,20182019,66,4,75,N,Middleton,CAN,8478136,14,D,L,Jake Middleton,219
1124,1124,1124,11,Oulunsalo,FIN,1998-05-25,,,,43.0,2.0,2016.0,20172018,57,6,73,N,Kuokkanen,FIN,8479511,17,C,L,Janne Kuokkanen,193
1125,1125,1125,25,Calgary,CAN,1995-03-28,AB,WPG,Winnipeg Jets,13.0,1.0,2013.0,20152016,79,12,72,N,Morrissey,CAN,8477504,37,D,L,Josh Morrissey,195
1126,1126,1126,1,Kuopio,FIN,1998-06-08,,,,63.0,3.0,2016.0,20212022,20,0,77,N,Niemelainen,FIN,8479338,1,D,L,Markus Niemelainen,200
1127,1127,1127,20,Chur,CHE,1992-09-08,,WPG,Winnipeg Jets,5.0,1.0,2010.0,20102011,75,24,74,N,Niederreiter,CHE,8475799,44,R,L,Nino Niederreiter,218
1128,1128,1128,3,Burnsville,USA,1998-02-11,MN,SEA,Seattle Kraken,49.0,2.0,2016.0,20192020,17,2,72,N,Lindgren,USA,8479324,5,D,L,Ryan Lindgren,194
1129,1129,1129,39,Vancouver,CAN,1994-08-11,BC,UTA,Utah Mammoth,150.0,5.0,2012.0,20172018,89,14,71,N,Kerfoot,CAN,8477021,53,C,L,Alexander Kerfoot,185
1130,1130,1130,10,Kitchener,CAN,1998-12-05,ON,NSH,Nashville Predators,34.0,2.0,2017.0,20192020,52,4,78,N,Hague,CAN,8479980,14,D,L,Nicolas Hague,245
1131,1131,1131,14,Zhukovskiy,RUS,1992-11-22,,WPG,Winnipeg Jets,27.0,1.0,2011.0,20132014,75,16,72,N,Namestnikov,RUS,8476480,30,C,L,Vladislav Namestnikov,181
1132,1132,1132,7,Victoria,CAN,1987-07-26,BC,,,,,,20112012,39,1,74,N,Benn,CAN,8474818,8,D,L,Jordie Benn,201
1133,1133,1133,18,Kristianstad,SWE,1999-04-30,,SJS,San Jose Sharks,17.0,1.0,2017.0,20192020,61,5,73,N,Liljegren,SWE,8480043,23,D,R,Timothy Liljegren,200
1134,1134,1134,0,Kingston,CAN,1998-10-21,ON,,,178.0,6.0,2018.0,20212022,2,0,74,N,Drew,CAN,8481003,0,D,R,Hunter Drew,191
1135,1135,1135,14,Lindstrom,USA,1997-12-13,MN,PIT,Pittsburgh Penguins,,,,20182019,70,10,69,N,Lizotte,USA,8481481,24,C,L,Blake Lizotte,176
1136,1136,1136,36,Viersen,DEU,2002-01-15,,OTT,Ottawa Senators,3.0,1.0,2020.0,20202021,79,22,72,N,Stützle,DEU,8482116,58,C,L,Tim Stützle,187
1137,1137,1137,28,Winnipeg,CAN,2002-02-01,MB,CAR,Carolina Hurricanes,13.0,1.0,2020.0,20212022,82,20,70,N,Jarvis,CAN,8482093,48,C,R,Seth Jarvis,180
1138,1138,1138,17,New Westminster,CAN,1990-11-13,BC,NJD,New Jersey Devils,,,,20112012,79,3,76,N,Dillon,CAN,8475455,20,D,L,Brenden Dillon,225
1139,1139,1139,1,Zhukovskiy,RUS,1992-11-22,,WPG,Winnipeg Jets,27.0,1.0,2011.0,20142015,7,1,72,N,Namestnikov,RUS,8476480,2,C,L,Vladislav Namestnikov,181
1140,1140,1140,11,Falun,SWE,2000-08-15,,NYI,New York Islanders,8.0,1.0,2018.0,20192020,52,11,72,N,Boqvist,SWE,8480871,22,D,R,Adam Boqvist,195
1141,1141,1141,5,Houston,USA,2002-01-03,TX,NJD,New Jersey Devils,38.0,2.0,2020.0,20212022,8,0,70,N,Bordeleau,USA,8482133,5,C,L,Thomas Bordeleau,180
1142,1142,1142,3,Wheaton,USA,1992-03-09,IL,,,204.0,7.0,2011.0,20152016,32,5,72,N,Dzingel,USA,8476288,8,C,L,Ryan Dzingel,190
1143,1143,1143,4,Mississauga,CAN,1995-03-20,ON,TBL,Tampa Bay Lightning,101.0,4.0,2013.0,20212022,23,5,76,N,Paul,CAN,8477426,9,L,L,Nick Paul,234
1144,1144,1144,23,Eden,USA,1993-12-21,NY,WPG,Winnipeg Jets,,,,20172018,86,18,72,N,Iafallo,USA,8480113,41,L,L,Alex Iafallo,201
1145,1145,1145,15,Biddeford,USA,1991-09-06,ME,LAK,Los Angeles Kings,51.0,2.0,2009.0,20132014,76,3,76,N,Dumoulin,USA,8475208,18,D,L,Brian Dumoulin,214
1146,1146,1146,40,Barnaul,RUS,2000-03-26,,CAR,Carolina Hurricanes,2.0,1.0,2018.0,20182019,92,34,75,N,Svechnikov,RUS,8480830,74,R,L,Andrei Svechnikov,200
1147,1147,1147,8,Winnipeg,CAN,1987-01-20,MB,SJS,San Jose Sharks,156.0,5.0,2005.0,20102011,69,5,74,N,Reaves,CAN,8471817,13,R,R,Ryan Reaves,225
1148,1148,1148,0,Millersville,USA,1992-02-20,MD,,,22.0,1.0,2010.0,20122013,7,1,78,N,Tinordi,USA,8475797,1,D,L,Jarred Tinordi,229
1149,1149,1149,0,Uppsala,SWE,1996-05-19,,,,,,,20212022,1,0,73,N,Sandin,SWE,8482243,0,R,R,Linus Sandin,209
1150,1150,1150,0,Johnston,USA,1991-12-01,RI,PIT,Pittsburgh Penguins,,,,20162017,9,0,71,N,Acciari,USA,8478569,0,C,R,Noel Acciari,204
1151,1151,1151,11,Oakbank,CAN,1998-03-29,MB,VGK,Vegas Golden Knights,27.0,1.0,2016.0,20182019,47,9,74,N,Howden,CAN,8479353,20,C,L,Brett Howden,201
1152,1152,1152,7,Toronto,CAN,1996-02-20,ON,EDM,Edmonton Oilers,82.0,3.0,2014.0,20192020,51,3,73,N,Walman,CAN,8478013,10,D,L,Jake Walman,218
1153,1153,1153,0,Regina,CAN,1986-03-19,SK,,,,,,20122013,12,2,73,N,Bozak,CAN,8475098,2,C,R,Tyler Bozak,187
1154,1154,1154,2,Saskatoon,CAN,1997-08-04,SK,PHI,Philadelphia Flyers,,,,20202021,29,0,73,N,Pederson,CAN,8478967,2,C,R,Lane Pederson,196
1155,1155,1155,27,New Rochelle,USA,1989-01-29,NY,,,14.0,1.0,2007.0,20102011,82,8,72,N,Shattenkirk,USA,8474031,35,D,R,Kevin Shattenkirk,203
1156,1156,1156,33,Mississauga,CAN,1993-07-11,ON,ANA,Anaheim Ducks,5.0,1.0,2011.0,20132014,74,21,73,N,Strome,CAN,8476458,54,C,R,Ryan Strome,192
1157,1157,1157,1,Colorado Springs,USA,1996-11-26,CO,TOR,Toronto Maple Leafs,37.0,2.0,2015.0,20182019,7,0,77,N,Carlo,USA,8478443,1,D,R,Brandon Carlo,227
1158,1158,1158,2,Tarrytown,USA,1994-11-15,NY,NJD,New Jersey Devils,66.0,3.0,2013.0,20182019,14,1,75,N,Pesce,USA,8477488,3,D,R,Brett Pesce,206
1159,1159,1159,9,Matawan,USA,1995-04-28,NJ,PIT,Pittsburgh Penguins,133.0,5.0,2013.0,20182019,67,3,72,N,Clifton,USA,8477365,12,D,R,Connor Clifton,196
1160,1160,1160,27,Karlstad,SWE,1993-07-12,,MIN,Minnesota Wild,10.0,1.0,2011.0,20122013,79,6,74,N,Brodin,SWE,8476463,33,D,L,Jonas Brodin,196
1161,1161,1161,1,Campbell River,CAN,1992-05-02,BC,,,6.0,1.0,2010.0,20112012,9,0,75,N,Connolly,CAN,8475792,1,R,R,Brett Connolly,198
1162,1162,1162,0,Winnipeg,CAN,1987-01-20,MB,SJS,San Jose Sharks,156.0,5.0,2005.0,20112012,18,0,74,N,Reaves,CAN,8471817,0,R,R,Ryan Reaves,225
1163,1163,1163,27,Brampton,CAN,1992-01-31,ON,DAL,Dallas Stars,2.0,1.0,2010.0,20102011,88,26,74,N,Seguin,CAN,8475794,53,C,R,Tyler Seguin,205
1164,1164,1164,2,Grande Prairie,CAN,1989-05-10,AB,,,,,,20162017,26,4,74,N,Rowney,CAN,8477240,6,C,R,Carter Rowney,208
1165,1165,1165,2,Chicago,USA,1995-02-14,IL,SEA,Seattle Kraken,74.0,3.0,2013.0,20162017,55,2,75,N,Hayden,USA,8477401,4,C,R,John Hayden,223
1166,1166,1166,5,LaSalle,CAN,1991-02-22,QC,PHI,Philadelphia Flyers,84.0,3.0,2009.0,20132014,81,8,73,N,Deslauriers,CAN,8475235,13,L,L,Nicolas Deslauriers,218
1167,1167,1167,3,New Westminster,CAN,1989-08-14,BC,,,3.0,1.0,2007.0,20072008,23,1,73,N,Turris,CAN,8474068,4,C,R,Kyle Turris,190
1168,1168,1168,16,Gothenburg,SWE,1985-07-17,,,,33.0,2.0,2003.0,20062007,73,3,74,N,Eriksson,SWE,8470626,19,L,L,Loui Eriksson,179
1169,1169,1169,9,Regina,CAN,1997-06-26,SK,NYI,New York Islanders,124.0,5.0,2015.0,20172018,58,5,71,N,Bear,CAN,8478451,14,D,R,Ethan Bear,219
1170,1170,1170,25,Whitehorse,CAN,2001-02-09,YT,OTT,Ottawa Senators,7.0,1.0,2019.0,20202021,79,13,75,N,Cozens,CAN,8481528,38,C,R,Dylan Cozens,205
1171,1171,1171,2,Southampton,USA,1992-05-05,NJ,,,,,,20172018,6,0,69,N,Criscuolo,USA,8479304,2,C,R,Kyle Criscuolo,175
1172,1172,1172,0,Sundbyberg,SWE,1993-05-05,,PIT,Pittsburgh Penguins,30.0,1.0,2011.0,20132014,2,0,73,N,Rakell,SWE,8476483,0,R,R,Rickard Rakell,194
1173,1173,1173,1,Framingham,USA,1999-04-21,MA,,,81.0,3.0,2017.0,20212022,1,0,71,N,Walsh,USA,8480054,1,D,R,Reilly Walsh,192
1174,1174,1174,1,Tonka Bay,USA,1992-01-30,MN,DET,Detroit Red Wings,54.0,2.0,2010.0,20192020,5,0,76,N,Holl,USA,8475718,1,D,R,Justin Holl,194
1175,1175,1175,0,De Pere,USA,1992-05-01,WI,SEA,Seattle Kraken,171.0,6.0,2011.0,20152016,10,0,71,N,McCormick,USA,8476323,0,L,L,Max McCormick,188
1176,1176,1176,56,Nousiainen,FIN,1996-10-29,,DAL,Dallas Stars,10.0,1.0,2015.0,20152016,75,36,76,N,Rantanen,FIN,8478420,92,R,L,Mikko Rantanen,228
1177,1177,1177,16,Khabarovsk,RUS,1995-10-03,,OTT,Ottawa Senators,,,,20202021,81,6,75,N,Zub,RUS,8482245,22,D,R,Artem Zub,201
1178,1178,1178,25,Karlstad,SWE,1997-01-29,,MIN,Minnesota Wild,20.0,1.0,2015.0,20162017,83,29,75,N,Eriksson Ek,SWE,8478493,54,C,L,Joel Eriksson Ek,207
1179,1179,1179,3,Montréal,CAN,1987-04-24,QC,PIT,Pittsburgh Penguins,62.0,3.0,2005.0,20072008,7,1,72,N,Letang,CAN,8471724,4,D,R,Kris Letang,199
1180,1180,1180,0,Gavle,SWE,2001-02-26,,BOS,Boston Bruins,11.0,1.0,2019.0,20202021,16,0,72,N,Soderstrom,SWE,8481599,0,D,R,Victor Soderstrom,189
1181,1181,1181,0,Moose Jaw,CAN,1996-02-28,SK,,,116.0,4.0,2016.0,20192020,4,0,75,N,Gardner,CAN,8479587,0,C,L,Rhett Gardner,210
1182,1182,1182,15,Lloydminster,CAN,2000-03-24,AB,,,17.0,1.0,2018.0,20202021,66,5,71,N,Smith,CAN,8480883,20,D,L,Ty Smith,180
1183,1183,1183,6,St. Malo,CAN,1990-08-16,MB,DET,Detroit Red Wings,53.0,2.0,2008.0,20102011,43,4,73,N,Hamonic,CAN,8474612,10,D,R,Travis Hamonic,193
1184,1184,1184,24,St. Paul,USA,1988-04-16,MN,,,7.0,1.0,2006.0,20072008,74,21,72,N,Okposo,USA,8473449,45,R,R,Kyle Okposo,216
1185,1185,1185,5,Rochester Hills,USA,1987-07-26,MI,,,95.0,4.0,2007.0,20092010,26,3,73,N,Martinez,USA,8474166,8,D,L,Alec Martinez,210
1186,1186,1186,8,St. Louis,USA,1993-03-29,MO,WPG,Winnipeg Jets,67.0,3.0,2011.0,20142015,79,13,77,N,Lowry,USA,8476392,21,C,L,Adam Lowry,210
1187,1187,1187,1,Ham Lake,USA,1993-06-19,MN,NYR,New York Rangers,148.0,5.0,2013.0,20162017,22,1,72,N,Brodzinski,USA,8477380,2,C,R,Jonny Brodzinski,206
1188,1188,1188,1,Kuopio,FIN,1999-06-04,,PIT,Pittsburgh Penguins,203.0,7.0,2019.0,20212022,1,0,71,N,Puustinen,FIN,8481703,1,R,R,Valtteri Puustinen,180
1189,1189,1189,3,Malmo,SWE,1996-10-27,,CGY,Calgary Flames,53.0,2.0,2015.0,20182019,12,3,73,N,Andersson,SWE,8478397,6,D,R,Rasmus Andersson,202
1190,1190,1190,1,Detroit,USA,1995-03-01,MI,WSH,Washington Capitals,194.0,7.0,2015.0,20212022,7,0,74,N,Roy,USA,8478911,1,D,R,Matt Roy,220
1191,1191,1191,2,Stockholm,SWE,1995-01-28,,,,51.0,2.0,2013.0,20172018,3,0,76,N,Dahlstrom,SWE,8477472,2,D,L,Carl Dahlstrom,231
1192,1192,1192,31,South St. Paul,USA,1992-03-20,MN,STL,St. Louis Blues,37.0,2.0,2010.0,20112012,76,16,72,N,Faulk,USA,8475753,47,D,R,Justin Faulk,208
1193,1193,1193,15,Everett,USA,1986-12-23,WA,,,24.0,1.0,2005.0,20082009,50,17,72,N,Oshie,USA,8471698,32,R,R,T.J. Oshie,187
1194,1194,1194,0,Bowmanville,CAN,2000-01-12,ON,WSH,Washington Capitals,150.0,5.0,2018.0,20212022,2,0,73,N,Chisholm,CAN,8480990,0,D,L,Declan Chisholm,205
1195,1195,1195,0,Plano,USA,1993-02-12,TX,NJD,New Jersey Devils,21.0,1.0,2011.0,20142015,2,0,73,N,Noesen,USA,8476474,0,R,R,Stefan Noesen,205
1196,1196,1196,2,Calgary,CAN,1991-11-14,AB,CAR,Carolina Hurricanes,1.0,1.0,2010.0,20172018,7,2,73,N,Hall,CAN,8475791,4,L,L,Taylor Hall,210
1197,1197,1197,3,Windsor,CAN,1999-02-18,ON,FLA,Florida Panthers,53.0,2.0,2017.0,20192020,15,0,73,N,Studnicka,CAN,8480021,3,C,R,Jack Studnicka,187
1198,1198,1198,1,Tower Lakes,USA,1996-09-12,IL,NYR,New York Rangers,,,,20202021,3,0,75,N,Mackey,USA,8482067,1,D,L,Connor Mackey,205
1199,1199,1199,4,Minnetonka,USA,2001-07-08,MN,PHI,Philadelphia Flyers,34.0,2.0,2019.0,20212022,10,0,68,N,Brink,USA,8481553,4,R,R,Bobby Brink,169
1200,1200,1200,4,Havlickuv,CZE,1996-04-29,,,,,,,20202021,17,2,78,N,Zohorna,CZE,8482241,6,L,L,Radim Zohorna,220
1201,1201,1201,16,Oklahoma City,USA,1992-02-03,OK,,,38.0,2.0,2010.0,20132014,69,4,75,N,Merrill,USA,8475750,20,D,L,Jon Merrill,204
1202,1202,1202,0,Portland,USA,1993-02-26,OR,COL,Colorado Avalanche,,,,20182019,8,0,72,N,MacDonald,USA,8479439,0,D,L,Jacob MacDonald,204
1203,1203,1203,2,Vantaa,FIN,1994-05-23,,DAL,Dallas Stars,74.0,3.0,2012.0,20182019,7,0,75,N,Lindell,FIN,8476902,2,D,L,Esa Lindell,217
1204,1204,1204,0,Feldkirch,AUT,2001-09-23,,MIN,Minnesota Wild,9.0,1.0,2020.0,20212022,2,0,69,N,Rossi,AUT,8482079,0,C,L,Marco Rossi,182
1205,1205,1205,44,Rauma,FIN,1997-07-26,,CAR,Carolina Hurricanes,35.0,2.0,2015.0,20162017,79,37,72,N,Aho,FIN,8478427,81,C,L,Sebastian Aho,189
1206,1206,1206,13,Thunder Bay,CAN,1987-01-13,ON,,,12.0,1.0,2005.0,20072008,71,3,76,N,Staal,CAN,8471686,16,D,L,Marc Staal,208
1207,1207,1207,7,Grosse Pointe,USA,1995-03-07,MI,NSH,Nashville Predators,25.0,1.0,2013.0,20152016,51,7,78,N,McCarron,USA,8477446,14,C,R,Michael McCarron,232
1208,1208,1208,4,Halifax,CAN,1989-09-14,NS,ANA,Anaheim Ducks,77.0,3.0,2007.0,20132014,23,0,73,N,Killorn,CAN,8473986,4,L,L,Alex Killorn,205
1209,1209,1209,13,Omsk,RUS,1994-10-10,,CHI,Chicago Blackhawks,,,,20192020,60,23,74,N,Mikheyev,RUS,8481624,36,R,L,Ilya Mikheyev,192
1210,1210,1210,17,Vancouver,CAN,1991-08-02,BC,VAN,Vancouver Canucks,4.0,1.0,2009.0,20092010,43,22,74,N,Kane,CAN,8475169,39,L,L,Evander Kane,218
1211,1211,1211,0,Montréal,CAN,1988-04-04,QC,,,147.0,5.0,2006.0,20142015,2,0,70,N,Biega,CAN,8473415,0,D,R,Alex Biega,195
